 	27
CD33FCBEFC3AA7DE	37
CD3440A2AA0FA682	36
CD34A18D808D9722	30
CD3539C04825C7E4	31
CD35785B84423AF5	26
CD359E3456EE70D6	29
CD3680FB61D52778	30
CD36B51143F88E4D	26
CD36F64A563CACB9	28
CD37AF1C5CEF8637	29
CD37F95FC0886E1D	35
CD38067FA7A4D25A	38
CD38A5FD7C007DA6	26
CD38B3DCCA74D395	34
CD38EE53E89EC937	24
CD399D3C1246427F	28
CD3A5D47DC5A927B	29
CD3ADE0DEA2E12FE	28
CD3AE687D092F8B6	29
CD3B181C7F476E6A	32
CD3B4C3BFE66FD3E	30
CD3B7B801E22C473	34
CD3C3F943093C0A2	30
CD3C98382613E079	29
CD3CBCDD17BCCE1A	24
CD3D6836967BF572	33
CD3DB036CE3BA09B	27
CD3E8A0DFE1FE110	24
CD3EFC9BE3245104	23
CD3F2094DCFA758F	25
CD3F76C4DDE214C3	29
CD3FAFA385553E57	23
CD3FD6B06EBE9052	25
CD407AD7C6453034	26
CD40994E74AB3966	34
CD40D2B390E39D81	27
CD416D6310BB5910	24
CD41D04D7A5BFD85	29
CD4212A6124D7080	29
CD42EEE0DD6C5B22	31
CD430BECEAFC0380	26
CD4324C2620D8E73	28
CD4381B1D064A25F	26
CD4396677E1E5785	27
CD4527DA81CB9840	33
CD45299EC74808B1	20
CD4571C242A0B38A	29
CD45E8C14DBD9461	23
CD45FFF64CE73A2B	29
CD465EFBCF141AB0	25
CD46CA471229AF9B	38
CD47164729571F92	39
CD473FD3BE269585	27
CD478B3699BF8279	39
CD4790E4A3C53994	28
CD47B2564A1A1D5F	22
CD4811D93ACCFA57	37
CD4972FB58BC9806	28
CD49924C6A9CB335	31
CD49C30C2B8F2ADA	24
CD49D19AEDA49215	24
CD4B00D9769DEE51	27
CD4B4123A3756476	28
CD4BFD379FCCA894	32
CD4CB6EF77BACE95	38
CD4D21452DE1FE1D	20
CD4D21AA7AD71735	31
CD4D4E579BA99905	23
CD4D93542A2D51D6	34
CD4D9721FA39F8EB	23
CD4DE9D8681592E2	28
CD4E393784E5FE10	28
CD4E69F1CFBC6AF2	26
CD4ECA343B8958DA	37
CD4F44BA691C4811	24
CD4F8A38408E7CDB	25
CD501742D9396C90	28
CD503878BF06C077	32
CD5079EFC9980A0D	29
CD5091467405E375	27
CD5145FE6D21CF43	29
CD518969C9488839	29
CD51D7A56E8EC9F0	24
CD5252EF497036EA	22
CD525AC4CBD8BFB7	30
CD528000FF31E430	27
CD531E35BEA842FC	23
CD5428561435B9E2	37
CD55101B8ED502FF	23
CD551B4B3790CB7F	30
CD55264CB4C998D5	35
CD555CFE455CDB8B	29
CD556B6C6256D19B	23
CD5572AF174FFBFE	38
CD5673059B4AFDE4	22
CD56B9EBF83CC404	32
CD577E72657F1169	27
CD57C9EF8CC31105	27
CD580287C401F14C	32
CD580A93B7F5ED24	27
CD58176BA7BEE4F4	29
CD58CD6763109634	24
CD5902964842548E	35
CD5953EF0F3EBD75	23
CD596B74EE0187F6	27
CD5A680AD70994E8	41
CD5A85790DD0F63A	30
CD5B6AEEACAD4284	41
CD5BC43C424A4F0A	26
CD5C1ED9D19065D0	28
CD5C349812282B5F	24
CD5CCE5344AF1735	26
CD5CE674EE254AA9	30
CD5D98762EECCD1C	38
CD5D99044139C73A	22
CD5DA347B9FA0C53	21
CD5DD72732599915	28
CD5E2E17136E8D38	41
CD5F981624556630	31
CD5FD80E2F13FE7B	40
CD603159F4132374	26
CD6043EC4A48443C	29
CD60C5C1F50A5C5A	28
CD60CB782C918C36	29
CD62494408A5757A	33
CD6250E4BCEB2907	20
CD632DF4D1550A75	29
CD640CC4C1180162	33
CD641DC917C3FA4B	34
CD64D39AD505CD05	32
CD6540A1E17498DC	23
CD65B478F2A1C5B4	31
CD65FD39EB246A84	23
CD65FF9DA40F7A83	40
CD660F0DDCAF348F	29
CD663879BA9C5686	24
CD6638FB80FF8E4D	22
CD66F9ADC45BC08D	32
CD67A600996E0DEB	31
CD67B0B35B5C30BB	26
CD67F48DD778B072	33
CD688A02984CB7BA	33
CD689B6D9A58A325	30
CD68D7301DC9ADC2	21
CD68F9C8925136AB	26
CD6A129D385430FE	28
CD6A4707974D618E	27
CD6A5161168EE1AE	33
CD6AF37987B0EF82	36
CD6B434C91B64B44	30
CD6BC7B264F0A654	30
CD6C428E5ACD034F	28
CD6C7B48FC5E77F5	35
CD6CA38C59615362	35
CD6D0A7AB658BC5E	24
CD6D40026F4C40FE	32
CD6D598255CDB361	33
CD6D60CD21E83F95	20
CD6D9AFC7C5ADE76	26
CD6DADBA7AB170A3	41
CD6DBDCB71996CDA	25
CD6DE58AC40B1B73	26
CD6DE65F6D796E71	34
CD6DFD77DB7764A0	38
CD6E723E20574077	40
CD6EAE50C8BB8C86	27
CD6EC6A7698FEE12	28
CD6EE3149F194974	32
CD6F030FC4B66C4F	27
CD6F1B1610746FF4	25
CD6F3BE2F4D25F4A	25
CD6F7A30C836753F	33
CD704B7D1DE3B845	23
CD708C825C53597D	35
CD70AAFC0E091DE8	36
CD70CC6D5CA4BD9B	31
CD70DEA6EFBFE47F	30
CD713A20D79C1431	28
CD715B85CC426C7E	29
CD72320BBE4BB69E	33
CD723765569FC758	29
CD72B3440007F05B	25
CD72CC5361240A6E	28
CD733304A2417404	32
CD73B8416A0919EA	23
CD73CD7044B326DC	28
CD7400FB2D204D51	27
CD7415D27B73D41A	28
CD7461E9035FC65D	27
CD74674E4029BFE8	25
CD746F128F56D8C2	29
CD749FA877CBC614	28
CD74A34447596595	38
CD74C3298BA2A063	32
CD74CC2D659D62B8	30
CD74EE2D4A9B5C4F	26
CD7546EDD20A0C9C	42
CD7590778E676BEB	31
CD7590FA6A8B4570	33
CD75BC5CD02B534E	24
CD75BC63A721753D	33
CD7656096FEBB38D	23
CD770B17F216236E	29
CD77111C90856FE0	24
CD77E14E5DC2DC94	32
CD7838972B02D9DB	35
CD785E5E4E2C0855	29
CD797137E93CE554	40
CD79B07E444818E3	25
CD79B4750CCD515B	33
CD79E744D2C4117E	24
CD7A0496877C7119	23
CD7A270D1026EE60	27
CD7A312ED29BE696	31
CD7A961F1C647409	33
CD7AB9D3D30C4942	33
CD7AF061A24E6352	20
CD7B102BE48A478D	34
CD7B7C71B40DAAFB	31
CD7BF6903199E856	29
CD7BF81802D53DC9	28
CD7C07F549C86787	28
CD7D013E05A0DBE2	36
CD7D17D0DC514433	21
CD7E070514F994EB	23
CD7ED936B58518A8	25
CD7EFB2D1542D929	25
CD7F39F6F1F8709D	25
CD7F6CE3317B1878	21
CD7FA62C2B61CBB8	19
CD802C9071927000	32
CD80A3CE274BFC7C	41
CD81015682E889BD	29
CD81141F1D623E1F	33
CD81352CB87B257F	25
CD81722D6B67E777	27
CD81D48E0B7722EA	23
CD81DB990A6686A8	25
CD827D69E63D5E86	16
CD82B80860973C2B	24
CD82BE8D0A776C6A	34
CD830E3127B0651F	27
CD831F2A75C9A518	27
CD83418F707EC49A	27
CD83D1536AB7CB0F	33
CD83D2C37CCE1E0A	37
CD8485DFBC45DF06	30
CD85CDC1B5D5DB9E	38
CD86D71572894745	35
CD871ED3E90ED7A3	23
CD87335295CF6DA1	37
CD878D75E87E4CD0	31
CD879CE34845C8EE	30
CD87A76AE1C787C9	26
CD87CD1539431035	31
CD87DFA95A5FEFE5	32
CD8806B1BC55BD23	24
CD8819E026545501	17
CD88229920A83D5B	32
CD89EB9120103169	32
CD8A00BB81958A29	38
CD8A07088CCE1DE2	31
CD8A6B2151214530	35
CD8ACAA68646D80E	33
CD8BC6C5B99C656D	34
CD8BDF0644FA2365	28
CD8BFBC63A3A27E7	32
CD8C04AEF4D2A841	29
CD8C307A3EF425F4	26
CD8C31E0F34B31E4	38
CD8D099704BA2500	23
CD8D68133540F0B5	29
CD8D850463042010	25
CD8D9469F50C8F7D	18
CD8DAEF08E26C325	32
CD8DC0F53838D73E	17
CD8DCBDCB1A7781C	21
CD8E0C9A9A1F6020	37
CD8E14E4A901E3C4	31
CD8E7DCB1514E03B	36
CD8EBA8EF0CE4DE8	28
CD8F1693EF1ABAE6	26
CD8F3F31C6ED563C	24
CD8FEB3F85BC01C0	27
CD8FFEA3A3033A33	31
CD8FFFD6049E8153	35
CD9050132B8CDB95	30
CD905DBDD1F02149	31
CD90F24F73013DD8	24
CD91514B680A7A2A	24
CD915E8BD025294E	35
CD92089633EE06E3	24
CD9382386D288ADC	36
CD9396730F60A256	33
CD94461DC085C43F	24
CD94B35A0E070588	23
CD94FF1CDCE742DD	27
CD952C7F9FB75F42	33
CD955B2F30787246	31
CD955D4FAE1934D1	31
CD956EE8C579026A	35
CD959CB1DCC6EF37	29
CD95C82C2DD7C674	31
CD961581D1B610A7	28
CD962585D29EEA61	22
CD964F5AF18CC1CD	26
CD967A55004E419D	30
CD969EE416A2D5B1	29
CD96AB8C822F47EE	26
CD97DB03E78D168F	36
CD97E5C0071DA3B5	35
CD98E9F04C532C86	29
CD9A16E07BD372B0	33
CD9AFBEECAB79815	35
CD9B109713AA84C2	28
CD9B8088E7463212	35
CD9B98F724A16F1E	41
CD9C410574C4ED14	25
CD9C9D2E9E6FF846	40
CD9CCDFE5BB13188	38
CD9D6FEE06ACF563	22
CD9E2151424EC474	29
CD9E981561F89E73	29
CD9EC97FABDED4F6	37
CD9EF0E546DCF628	29
CD9EF2D8357E7CF4	34
CD9FD6F0DE5003A2	29
CDA048AC74E86C8D	25
CDA06488C030233A	30
CDA09834FDF77578	29
CDA0B4CE83DF0C2C	32
CDA0D7DE4193AAB8	27
CDA0DBD2CA777BE3	27
CDA1839EAA647276	29
CDA1943045F9240D	31
CDA1D395A2C78870	22
CDA1FC175C3AD3CB	30
CDA285E2AB95B7A0	33
CDA2E0371C6A24B1	29
CDA2F4BB0890AEE3	29
CDA3014FEEE660F2	32
CDA303755AD08CA7	24
CDA35AB4EC35757A	29
CDA3CF35D8881F47	24
CDA3DF33AFB00F5C	28
CDA46B671E08958E	34
CDA46FBADF4E0568	31
CDA47BEAE98CD821	32
CDA4FA307E52F822	31
CDA5481E95A6013F	31
CDA589B29248FD3A	26
CDA62BCB1ED8D47B	36
CDA640617C7CE660	24
CDA65093798D486C	35
CDA65E3D67897E80	32
CDA78DB40A4879E3	29
CDA80BE878DAE221	31
CDA83B60FB9E1373	35
CDA848A40DC7F40C	29
CDA84A30952526ED	35
CDA8DDA9306632FF	26
CDA9028CB63A35EF	32
CDA9DB161593F01A	39
CDAA2EA1DA8EA15A	33
CDAA7D6EEB3495E9	27
CDAC3995DD4FB084	28
CDACBA4BBCE7421A	31
CDACEF8CEFDEB13A	23
CDAD4C259B3DCC58	33
CDADB54224EAC825	36
CDADD82013FCBE6F	31
CDADFC6BED1F13C3	28
CDAE5690E75C8397	35
CDAEC27652B41E64	31
CDAF60F7AFB46126	34
CDAF9C99BBF57E55	28
CDB039943BD119D3	34
CDB06544E786E107	32
CDB09B6DF4E0B7AE	34
CDB0A4DD4D8857F4	30
CDB0DF4AB8830924	29
CDB10C290198320B	28
CDB1CE5D7433DEBB	32
CDB1DDFE28EDAF79	35
CDB22F0E8A1DDD18	33
CDB230C391EA6F48	29
CDB403C16351B33B	34
CDB407EB6E7241FB	25
CDB4212CF6B145C9	30
CDB431958910A910	27
CDB51EF77F0D1785	31
CDB6157778604969	28
CDB6174405D8E2DF	18
CDB66398614346AD	31
CDB6948B5C96EE37	33
CDB6C7855A824D15	35
CDB73AB4F9E9D9CE	33
CDB73B441F95837C	30
CDB73E377EAB021E	32
CDB78540FF86A289	33
CDB7AF52FDF177D6	25
CDB7CAD4ED042BDC	31
CDB7F031F636A058	34
CDB855B68C87F097	30
CDB8FF61D81D3195	32
CDB9028D487FEEE8	23
CDB909DA36ED1098	27
CDB94E5603A53A78	31
CDB9C9F5450BBF54	30
CDB9F4DA5C5870D0	31
CDBAD3A5323986AA	31
CDBAD3F1B082EAD4	25
CDBADF251B65723A	25
CDBB63064DC3E45E	33
CDBBF981DE3E2DEB	26
CDBC5781179C3C37	35
CDBC594F67E5E3DA	31
CDBC5F79D1795EC0	28
CDBC78E85DD2008F	20
CDBC915965A26EA2	24
CDBCDAF373706678	35
CDBD005E1989690E	29
CDBD5D625564890F	25
CDBEA71CD84AE6D5	30
CDBEDC0B98C58A8D	29
CDBF178FFA1079CF	31
CDBF409AA344A18F	27
CDBF68F30B066100	37
CDBF8DB58C1E920C	30
CDC027C48D4C7DEA	27
CDC02FDBAAE1AD45	30
CDC04AB5774A6714	27
CDC105886561FA1C	26
CDC1099ECDCE5E41	31
CDC15CF41D437557	19
CDC19BCF9B7AB9CC	29
CDC27E05DE1DD7D1	33
CDC2DC2283393573	19
CDC3B38FECDC2B60	34
CDC4282B86185FCD	19
CDC46B826F7AFD6C	31
CDC499DAEC5921AE	34
CDC4B30F3700C768	22
CDC50269DD4DF31F	33
CDC5679F2198007C	36
CDC5DA6D2866FC9B	37
CDC605D0FAC7AB9C	29
CDC6AB537954F6CE	29
CDC6C40B3075B408	35
CDC714AC005B23B3	26
CDC75CE2A711AD05	31
CDC8F93D4AE953DF	27
CDC9023B1E68F6E6	30
CDC984B2BB6C8998	30
CDC9FCAAC151FCE1	28
CDCA282FA71AFB13	34
CDCA45AC98BDD35C	33
CDCB097191A3B91E	35
CDCB737FF1F85376	23
CDCBE319C1E610DE	25
CDCD10ED0D542B9B	32
CDCD4F95172190F0	31
CDCD691FE854076E	33
CDCD9E2500C3AD4E	41
CDCE70F997B7FE8E	25
CDCE845745EFAC86	25
CDCE9DBF571963C7	22
CDCEA16350AD0D2D	35
CDCECC0E7AFE816B	30
CDCECFBAEE1DAB95	38
CDCEDC055EAA4A41	33
CDCF726577F2556B	32
CDCF8F6885F7B2A1	29
CDCFAB2B2D02D7CD	30
CDCFFB6AD63E29C9	27
CDD009805F6FF028	34
CDD24A4B5C10AA87	25
CDD2A5D28CA6B225	36
CDD2C7D1C2C7D62B	29
CDD35FAF36B691E8	30
CDD4E4424C0A5AE2	28
CDD51B7AEF9189DF	21
CDD550EC2ABAB626	24
CDD5CE1E98C4E2EB	38
CDD6F205D34A5E1A	30
CDD6F316B8421349	33
CDD7674FFA4D758D	32
CDD7D5FD281D5350	22
CDD7FAA2E8929A16	21
CDD8DED02C9146EA	34
CDD9312A887931F3	31
CDD97BD6745A8C51	30
CDD9F765F4C20196	30
CDDA14D44FC1A11F	30
CDDA37FF881D1DFB	35
CDDA4E9DD5C066E7	35
CDDA519355133C84	35
CDDA5594ED8994B6	40
CDDAF7661D2FC9F2	37
CDDB0A89ED262E44	32
CDDB1011838B7836	29
CDDB67296CE9AE57	29
CDDB9D1E1D9C87DE	33
CDDBD2A59D5E73B6	30
CDDCB0A7A284145D	30
CDDCC6AF5C1BFF79	28
CDDCE4161D4E033C	28
CDDCFC495D3A3672	38
CDDD4420D5CDFA8C	24
CDDD513925716A68	26
CDDDE30DB99FC3EE	27
CDDEA2BBB0980FD7	30
CDDF5D37FABFF78E	31
CDDF7AEF670157C6	36
CDDF987DE6FDF91E	36
CDE0813EB7FD4FF4	29
CDE1354FE179BA1C	28
CDE271A7B9707025	36
CDE2ADF4C69DC6B6	35
CDE2AEF8B2AE0E6A	25
CDE321E4D9E4B895	19
CDE447DFE21DF18D	28
CDE45206CDFBFF18	32
CDE48AA37AE27CB4	23
CDE4B20AF233E2DF	29
CDE4C2E7FA93CC1A	29
CDE4C9E05A251252	17
CDE58CFD29A0C082	28
CDE6660F02471791	29
CDE7369CC288322B	29
CDE78F4596FF4CCB	33
CDE79D86396C672B	27
CDE856C86B71E853	27
CDE88DEA09AEE3B3	26
CDE8BF306FCB8D78	27
CDE938E359EB5542	33
CDEA1F7B019C7774	28
CDEA527D51800008	24
CDEA52F9E243EEC0	25
CDEA682D7512F6B5	35
CDEA91CFB3D5B691	23
CDEB770F5F8730D0	37
CDEC1DE8CC429C8B	34
CDEC2B5A527710C8	25
CDECE361ED3764B8	27
CDECF140F4E54FCA	33
CDECFDF7DAC84E84	28
CDED1DE787833855	19
CDED2F362C28F9A3	30
CDED55A095561B8E	27
CDED658D38F2CCFC	35
CDEDC7B79038FE8D	31
CDEDEEA2A6564600	23
CDEE091A81F05E2A	25
CDEE3C477E35499D	29
CDEECD4261E6D3DD	26
CDEF56C28D5EB09E	23
CDEF82840FB331A5	29
CDEFE1D5C99BF744	24
CDF013CBF3DB102A	33
CDF0557C98EDB879	43
CDF0B5F75A56F905	37
CDF1739EFE8FD492	22
CDF1B274D550542D	33
CDF26569C68C76C3	24
CDF322D5F6312BA5	32
CDF38364A52EE40D	22
CDF3962A933CBC88	22
CDF3DFF7BDD3E492	33
CDF460E0E0603306	33
CDF4AB538033AFFE	32
CDF4CFD1FE7DEAA9	15
CDF53E7B69E9269B	33
CDF58C0BA6AF9E03	34
CDF61D276D236D02	39
CDF6D37F580E5B57	33
CDF6D56D7B2CBCAE	34
CDF72DD6101F44E0	35
CDF7B0B80D03CEAF	37
CDF82A860A648886	33
CDF834A49305EB8E	28
CDF8505E6EE2E7C3	43
CDF908C9F168CAF7	38
CDF9533C5DE84E1D	39
CDF9757BCD6D5077	34
CDF9DBF26F9A4982	30
CDFB5AA55283A1BB	34
CDFBF01228FA8F59	26
CDFC35E0CEC00CA2	26
CDFCBB72F2544A90	33
CDFD1ACFB328EC2F	18
CDFD96787711D2A1	31
CDFE33A1DF217147	28
CDFE83EF4F9755E4	24
CDFFB16D7CBAA719	25
CE0076F8FDE3B18B	34
CE00F9CB5EB2FE1B	28
CE0110E73EB17F35	28
CE01994428C1171F	36
CE01DE9914C8EFE3	25
CE023194610C2C73	23
CE02360A60606A80	21
CE03387407DED107	32
CE034570142D8AE0	30
CE034B407F9052C1	33
CE03CF7CA51711CE	33
CE03E054C8C58CFF	30
CE046363999B536C	31
CE047678D4F28F32	31
CE04A707F5BFB01A	25
CE053701C44E7D27	33
CE0548088874ADE8	27
CE0582043AF77BFF	28
CE064E2BD01C2D85	28
CE0678E3B6190277	28
CE06E5F3247E27B2	29
CE07192A13CA8432	33
CE078A0AD50A3587	25
CE07A32522B16AE6	32
CE082207092391BE	26
CE089132EFCC51F2	29
CE08D17E5349940F	26
CE08D4CD9AFBD0B0	27
CE09372F159CA389	23
CE09C9E6CC4475CC	25
CE0A768814D3B816	30
CE0AABB9D876A3A1	33
CE0AB24A8C4C2508	17
CE0B4E37BE6CB00C	20
CE0B99A5AB0BA254	30
CE0BBC5D672471AF	20
CE0BEC8FE6EB742D	25
CE0C23AE38F1BDF9	28
CE0CBDA97B0C04BD	34
CE0DCE548DC9D1C1	27
CE0E08B609F9F379	26
CE0EB0E74BE31EA2	26
CE0EBC34243026AB	24
CE0F079B5C496CA7	30
CE0F2973ADFBE9B4	20
CE0F3CAB6A86C89D	36
CE0F5CAA3E13EB80	34
CE0F66E46C322019	31
CE0F995817773D39	30
CE0FC3979E2010F6	42
CE0FD4355D9BE421	30
CE107B53B7DB20D3	34
CE10F27B6E7738B6	33
CE11B56A3B217B02	33
CE12DC8CE50EE32E	30
CE132CFED6F9760E	26
CE138E10F0ECF0F9	30
CE13DC87AFBFD8AA	28
CE14091F855EDB3B	34
CE14194B56B7EA68	18
CE15218402F1013F	30
CE1548A7416DD21D	34
CE1573355F93EEF1	31
CE16607F79613923	27
CE1687BC85464DEE	34
CE169A239D57FB1B	32
CE16DD846FF69285	31
CE17095D40327008	38
CE172BD3360A0185	34
CE1736849ABFA1D4	27
CE173DE130390C6F	34
CE1801729AFB63DD	30
CE1892A2670C8A58	36
CE18FA150700C1C8	39
CE197021293B0A4F	26
CE1A214F9294D677	33
CE1A5777E0E7827A	29
CE1AACD1B9CDCCA2	29
CE1C1DC18A8C8169	30
CE1C25D177EFDF90	32
CE1C26B64F7C36B7	27
CE1CEFBDE5BEEFE0	28
CE1DD2246EE8180B	18
CE1E3FDF9B88CB17	28
CE1E6B7E04F72CBE	33
CE1F395F533D99AE	23
CE1FA6EC6268F7C6	23
CE1FFC2FAE528964	28
CE204A371AAE689F	24
CE2156FC62413B96	27
CE21EC2E565DAE18	28
CE21F71F9452A62D	26
CE2209E5B407E245	31
CE22122DFBFA78D1	23
CE222C7657D8C0D1	20
CE22398680704878	30
CE223AE5935B1036	30
CE22F6349ED419C0	34
CE2406D363D3C8B3	35
CE25480024AB3C7A	37
CE255D5E20FF9A29	28
CE25C30D6B58566A	26
CE26194192234BAE	33
CE26D461DA408795	26
CE26EA3702A06A70	28
CE27BFF18E82FD37	31
CE27D01DA7C9E960	25
CE28A258FC6325DE	28
CE29C96F912CD7EA	36
CE2A1FAF846A9E73	25
CE2B03FD018C15E5	33
CE2B2A30DF70F437	28
CE2B61ED6EF6C317	32
CE2B669941A66EF7	29
CE2B7095481CCB63	25
CE2B8F5BE692E060	33
CE2BBC1202D2C115	35
CE2BC276165643A6	36
CE2C5CD16B7598DE	30
CE2CD65340E0D4D9	25
CE2D2CE65C8D50B0	39
CE2D8FFFEEC447B5	28
CE2DAB2BB7A64A1F	29
CE2E8AFE78458063	25
CE2EA48DB2650157	31
CE2EEC071BA757F5	32
CE2F07DEF48C739C	25
CE2FBD27C8A0E9B9	29
CE2FCD47EA23219E	28
CE30439C51A447B0	33
CE305253E8672F30	15
CE30645CE0CABE66	22
CE30949997F0A235	29
CE30CED6C82F8271	18
CE311429E3245BF4	37
CE311B11A1EF5FD3	33
CE313AB2E89DBD15	29
CE314B01126B6D8D	35
CE32038E2EB66276	25
CE32D24E2B9582C1	25
CE337C30A4C8E3E1	40
CE338112A0B9F20B	33
CE33B955B37331C2	31
CE33C01456BFBD3C	27
CE3451E0D7A7EDAF	26
CE3485DF2ADD2A9F	31
CE34A51BD22F5973	33
CE34DA33E60C25AF	28
CE351AC698431493	25
CE352923B5EEF764	31
CE35D05AE46D87A8	26
CE35FDA634AAFD70	25
CE3619BE47370A9E	26
CE3621A29BC3094B	26
CE36CA4CD16C2F97	28
CE372AB8D7142515	30
CE37429C9E9CEA82	29
CE377A7DFDB1C96F	30
CE3837CA17CF9CF0	29
CE38AFC781344651	31
CE38C6B644814F5D	23
CE392D7CAADC6668	37
CE39314ABCAFA1FC	37
CE396683EBF4509C	18
CE39AC1ECAA53EB7	25
CE39DDFD54E60A22	31
CE39E111B89AEE3A	26
CE3A8F11B910F375	31
CE3AD4D32050E52C	40
CE3B4D7AF8B8D7CD	28
CE3B509C08DCA48E	27
CE3BE04B9EDCE1C7	31
CE3C12BE24D4C46F	23
CE3C9C8EE86BB002	34
CE3CC31420150FB3	29
CE3D1325477ED1F9	27
CE3DA394B3D0B13F	22
CE3DBC7487A8F6BD	37
CE3DE6076164B4DC	32
CE3E6BC06EAD6C23	33
CE3EC826F7FA5851	27
CE3EC97D193A10EF	35
CE3EF4C1DE808373	23
CE3F05B61189DB32	18
CE3F2811C7E1DAB8	31
CE3F6C60E59FF9A2	27
CE3FF34E318EBD16	28
CE40741A71C8A25D	32
CE40ACCE03F2382F	30
CE40B726FEE43A7B	29
CE40DB2827D9BC97	26
CE424B0AA1B5D416	34
CE4275EC88C19B3C	31
CE42F2D79F3DF440	27
CE43179D10E2215C	28
CE440601A958FBA4	23
CE440EDE9775C6BE	32
CE44FB051A34F4D9	36
CE451CC7643961C8	30
CE45641D756BF270	31
CE45F17B67DF0885	33
CE46D0DF70E3D43D	30
CE470096BC87A325	39
CE4714C233B76B9C	30
CE471FCC477F95A3	31
CE4786F9892BA9C6	32
CE47FDDC21C2EADA	38
CE480A2F81333257	31
CE48E78F5174EEBB	31
CE4903863210EF5B	28
CE491256D3C76FD7	28
CE498D7FD4425093	30
CE4A5873EA30DFD3	27
CE4B094DAD42FDC2	34
CE4B63AE26F9B272	26
CE4B803C49BA3F32	27
CE4BA039CF4D1F81	26
CE4CC4AB63AB4117	29
CE4CEEE3E1C1891A	35
CE4CF89B24D3B23C	30
CE4D966D0F69CC44	27
CE4D9C5EDCB7096D	46
CE4DA1305F92E095	33
CE4DAC837D436239	28
CE4DBE00270EFD32	32
CE4DC850A5F9F8D2	28
CE4DDECBCDF0F539	29
CE4E122641B5EE56	24
CE4E4ADB742708F1	23
CE4E4B6564979B25	27
CE4EA7E1EBE8A8E7	40
CE4F3E4A0B2D8C9E	30
CE4F67AAA54B8B5E	37
CE503F71D06F635B	34
CE5067ABF55D60CE	28
CE50D87CC0935344	40
CE50FD4118433684	36
CE51167E4F77C966	25
CE51532C625EBA63	32
CE518870DC4B0B2B	32
CE5199B21096B207	37
CE51E9FB9EA5B1E8	20
CE521718345ED228	22
CE5224214C9097AF	30
CE523E2DEC99E0C0	28
CE526AABD36C4E7F	27
CE526C749B1D9889	27
CE5279C647279884	30
CE52D452950FA867	27
CE536917F3ADC7BC	27
CE5398E208797F4A	45
CE53E6DF70D52755	26
CE546F6E9CD7F5C1	29
CE55268E6CD32AA4	37
CE55A6D71BE8C1F9	26
CE55D39C6140E25E	34
CE562941D1D52822	36
CE56B4795C1B78FD	27
CE56CDB164BC1048	37
CE57927833BB713A	32
CE57B0993F81C793	43
CE57B63CC1C0247B	31
CE57CB0AF07E7D72	22
CE583EDF22251586	25
CE586A3E446BE52A	29
CE586D8B26FD9895	31
CE58A3DC3D21ED8B	24
CE58F16377B1CC88	32
CE5922C118F7A8CB	24
CE59AB5E82DCCA0A	32
CE5A1B83B25749AB	35
CE5A4FB1E855C333	27
CE5ABA16F9CEB7E1	23
CE5B0F01B32C9A3B	23
CE5B2376262725DF	30
CE5B6C840364BACD	33
CE5BA8E27208522D	34
CE5BF00F82FFEF0A	25
CE5CA76C5EC825EB	19
CE5DA50BE0EE1FF7	24
CE5DF9AC21615076	28
CE5E38BA3055E3CA	23
CE5E9C7516DB816C	20
CE5ED53EF2226048	37
CE5EEFA66E8EA185	17
CE5F03E0015AD408	32
CE5FFCF083C15817	28
CE600FE513AF2653	23
CE6025C8D1A76F3C	30
CE60A9E6BFE62368	23
CE60C7AD4BE87D8F	41
CE618149178804FF	30
CE61D3339D1E13CE	36
CE6207696D76E4D1	21
CE62CAE7FBD022B5	31
CE62DB59802E636B	28
CE630E39081D250E	29
CE6312ED76A8D981	26
CE631CF0EAF57830	33
CE637D286B9057DA	37
CE63E75A2C14F150	30
CE641F6AC555EBF6	36
CE643F1C8888434E	29
CE64A6DEAC5AC19F	27
CE65B6131CEBAC78	29
CE66448557BCA795	27
CE6716E3779C5B4D	32
CE67618EE9B78941	29
CE67706FB24D0DCC	21
CE677A9DE2F8B2E6	32
CE67A4FE079653A2	34
CE67D2AC74561E66	29
CE6897ED49249FEB	33
CE68DEBED94A51DC	26
CE68F9105D9AB1A5	30
CE690A1D4DBCA115	33
CE691A60EDEB3A7A	29
CE694DA56395D60E	39
CE6A0FF39A840B53	32
CE6ABBB0FA4AD7CA	39
CE6B1E2367441D1E	35
CE6B33556867A744	28
CE6B37C645F7E6B4	28
CE6B3907DDC16015	32
CE6B476D4C5CC2CF	31
CE6B4FA7BBD8CDBF	33
CE6C885D9F472FC5	45
CE6CA1E410D4180D	37
CE6D5D1ED5DF0782	24
CE6D916EC2B98E27	28
CE6DE76D56EEDED1	34
CE6DF89DBF62119E	25
CE6E3AD9F8C2405B	34
CE6E6CCC67B48925	28
CE6EA16FC862D8BE	24
CE6F737F8E77BC08	24
CE6F755CBF1F9CC2	31
CE6F9754E709B1B0	25
CE6FCDCAEC40EBCE	36
CE6FEEBCB5E98A16	32
CE708DD5DE5C125F	36
CE71630CD50C95DC	27
CE71692B5C2EAF59	35
CE71C3AADBDD4970	24
CE71D827CCA915E3	31
CE7211F4BBF69256	28
CE725B280C956CB4	19
CE72AF0B00BB0EE5	20
CE730F391F78B815	26
CE73505437B05170	37
CE7371E5055F62BF	27
CE7386115BD76980	32
CE7467A359584BE9	27
CE756F0F3952DF53	32
